"Timestamp","What is your current graduation year?","How would you describe your gender identity?","How would you describe your race and ethnicity? Check all that apply.","What is your (intended) concentration area(s)?","Did you attend a public or private high school?","How has your political ideology changed since coming to Brown?","During the semester, how many hours of sleep do you get per night on average?","Do you think ""cancel culture"" is an effective way to hold people accountable for their actions?","Have you ever used ChatGPT to assist with a class assignment?","Do you support the right to own guns in the United States?","Do you feel like you fit in at Brown?","Have you ever been rejected from a club or student organization at Brown?","Do you think you have better social skills than the average Brown student?","In your experience, were classes at your high school or at Brown more challenging?","Have you ever used a dating app while at Brown?"
"2023/03/06 11:54:40 AM AST","2026","Male","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","8","No","Yes","Yes","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 11:54:56 AM AST","2023","Male","Asian;White","Life Sciences;Social Sciences (including economics, CLPS)","Private","I have become more liberal","8","Unsure","Yes","No","Yes","Yes","Yes, significantly better","Classes at my high school were more challenging","Yes"
"2023/03/06 11:57:26 AM AST","2025.5","Female","Middle Eastern or North African;White","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","8","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","No, slightly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 11:58:52 AM AST","2024","Female","Black","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","Unsure","No","No","Yes, significantly better","Classes at Brown are more challenging","Yes"
"2023/03/06 12:02:06 PM AST","2023","Male","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Public","I have become more liberal","6","No","Yes","Yes","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 12:03:53 PM AST","2023","Female","White","Social Sciences (including economics, CLPS)","Public","I have become more liberal","7","No","No, and I don't know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 12:05:12 PM AST","2025","Male","White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Yes","Yes","Yes","No, slightly worse","Classes at my high school were more challenging","No"
"2023/03/06 12:05:22 PM AST","2026","Female","White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Yes","No","Yes, significantly better","Classes at Brown are more challenging","No"
"2023/03/06 12:06:41 PM AST","2025","Male","Asian","Physical Sciences (including math, computer science)","Private","I have become more liberal","8","No","No, but I know what ChatGPT is","Yes","Yes","Yes","No, slightly worse","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 12:07:30 PM AST","2023.5","Male","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Public","I have become more conservative","8","No","Yes","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 12:07:36 PM AST","2026","Non-binary","Black;White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","6","No","No, but I know what ChatGPT is","Unsure","Yes","No","No, slightly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 12:08:54 PM AST","2023","Female","White","Humanities/Arts;Physical Sciences (including math, computer science)","Private","I have become more liberal","10","No","Yes","No","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 12:15:53 PM AST","2023","Female","White","Humanities/Arts","Private","I have become more liberal","7","No","No, but I know what ChatGPT is","No","Unsure","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 12:18:55 PM AST","2026","Female","Black","Life Sciences","Public","My political ideology has not changed","7","No","Yes","Yes","Unsure","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 12:21:03 PM AST","2023.5","Female","White","Humanities/Arts","Public","I have become more liberal","8","No","No, but I know what ChatGPT is","No","Unsure","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 12:21:28 PM AST","2024","Male","Asian","Humanities/Arts","Private","My political ideology has not changed","8","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at my high school were more challenging","No"
"2023/03/06 12:24:02 PM AST","2023","Female","Asian;White","Humanities/Arts","Private","My political ideology has not changed","8","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/06 12:27:06 PM AST","2025","Male","White","Humanities/Arts","Private","I have become more liberal","8","Yes","No, but I know what ChatGPT is","Yes","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 12:31:01 PM AST","2023","Male","White","Humanities/Arts","Public","I have become more liberal","7","Unsure","Yes","Unsure","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 12:32:12 PM AST","2026","Male","White","Social Sciences (including economics, CLPS)","Public","I have become more liberal","7","Unsure","Yes","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 12:36:04 PM AST","2026","Male","White","Humanities/Arts;Life Sciences","Public","I have become more conservative","6","No","Yes","No","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 12:38:00 PM AST","2026","Female","White","Social Sciences (including economics, CLPS)","Private","I have become more liberal","8","No","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school were more challenging","No"
"2023/03/06 12:41:12 PM AST","2025","Female","Hispanic","Humanities/Arts","Private","My political ideology has not changed","7","No","No, and I don't know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/06 12:42:34 PM AST","2025","Male","Asian","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","8","Unsure","Yes","No","Unsure","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 12:43:42 PM AST","2023","Female","Prefer not to answer","Life Sciences","Private","My political ideology has not changed","8","No","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 12:44:22 PM AST","2023","Female","White","Life Sciences","Public","I have become more liberal","6","No","No, but I know what ChatGPT is","Yes","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 12:49:42 PM AST","2023","Male","White","Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","Yes","No, but I know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 12:50:54 PM AST","2026","Female","Hispanic;White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Yes","No","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 12:53:02 PM AST","2023","Female","White","Humanities/Arts","Private","My political ideology has not changed","9","Unsure","No, but I know what ChatGPT is","No","Unsure","No","Yes, significantly better","Classes at Brown are more challenging","No"
"2023/03/06 12:55:10 PM AST","2023","Male","White","Physical Sciences (including math, computer science)","Public","I have become more conservative","8","No","No, but I know what ChatGPT is","Yes","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 12:56:19 PM AST","2026","Male","Asian;Panjabi","Humanities/Arts;Physical Sciences (including math, computer science)","Public","My political ideology has not changed","6","Unsure","No, but I know what ChatGPT is","Yes","Yes","No","Prefer not to answer","Classes at Brown are more challenging","No"
"2023/03/06 12:56:53 PM AST","2025","Male","White","Humanities/Arts;Physical Sciences (including math, computer science)","Private","My political ideology has not changed","7","No","Yes","No","No","Yes","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/06 12:57:56 PM AST","2023","Female","White","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school were more challenging","No"
"2023/03/06 1:10:02 PM AST","2024.5","Questioning","White","Social Sciences (including economics, CLPS)","Public","I have become more liberal","8","Yes","No, but I know what ChatGPT is","Unsure","Yes","No","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/06 1:11:41 PM AST","2025","Female","Black","Humanities/Arts","Public","My political ideology has not changed","5","No","No, and I don't know what ChatGPT is","No","Yes","Yes","Prefer not to answer","Classes at Brown are more challenging","No"
"2023/03/06 1:16:03 PM AST","2024","Female","Asian;White","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","5","Unsure","Yes","No","No","Yes","No, slightly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 1:16:12 PM AST","2024","Female","White","Life Sciences","Private","I have become more liberal","8","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","No, slightly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 1:31:55 PM AST","2026","Male","Asian;Black","Physical Sciences (including math, computer science)","Homeschool","My political ideology has not changed","6","No","Yes","Yes","Yes","No","Prefer not to answer","Classes at Brown are more challenging","Yes"
"2023/03/06 1:36:56 PM AST","2025","Female","White","Physical Sciences (including math, computer science)","Public","I have become more conservative","7","No","Prefer not to answer","Yes","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 1:42:11 PM AST","2026","Female","Asian","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","6","No","No, but I know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 1:54:37 PM AST","2026","Male","Asian","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 1:54:57 PM AST","2026","Male","Asian","Physical Sciences (including math, computer science)","Private","Prefer not to answer","9","Prefer not to answer","No, but I know what ChatGPT is","Prefer not to answer","Unsure","No","Prefer not to answer","Classes at Brown are more challenging","No"
"2023/03/06 1:56:41 PM AST","2025","Male","White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Unsure","Yes","No, slightly worse","Classes at Brown are more challenging","Prefer not to answer"
"2023/03/06 1:56:47 PM AST","2026","Male","Black;White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","No","Yes","Unsure","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 1:57:34 PM AST","2023","Male","White","Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, significantly better","Classes at Brown are more challenging","No"
"2023/03/06 1:59:33 PM AST","2025","Female","Black","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/06 1:59:39 PM AST","2024","Female","Hispanic;White","Humanities/Arts","Private","I have become more liberal","8","No","No, but I know what ChatGPT is","Yes","Yes","Yes","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/06 2:02:15 PM AST","2023","Female","Asian","Humanities/Arts;Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Private","I have become more liberal","7","Unsure","Yes","Unsure","Yes","No","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/06 2:05:33 PM AST","2024","Male","White","Humanities/Arts","Public","I have become more liberal","6","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 2:05:40 PM AST","2023","Female","Asian;Black;White","Life Sciences","Private","I have become more liberal","5","Yes","No, but I know what ChatGPT is","Unsure","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 2:08:59 PM AST","2025","Male","White","Social Sciences (including economics, CLPS)","Public","I have become more conservative","7","No","No, but I know what ChatGPT is","Yes","Prefer not to answer","No","Prefer not to answer","Classes at my high school were more challenging","No"
"2023/03/06 2:09:23 PM AST","2024","Non-binary","Black","Humanities/Arts","Private","My political ideology has not changed","5","No","No, and I don't know what ChatGPT is","Yes","Unsure","No","Yes, significantly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 2:11:15 PM AST","2026","Female","White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","8","Unsure","No, but I know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at my high school were more challenging","No"
"2023/03/06 2:11:34 PM AST","2024","Female","Asian","Physical Sciences (including math, computer science)","Public","I have become more liberal","7","Unsure","Yes","No","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 2:13:26 PM AST","2023","Male","White","Humanities/Arts","Public","I have become more liberal","7","No","No, but I know what ChatGPT is","Yes","No","Yes","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/06 2:13:39 PM AST","2024","Male","Asian;White","Life Sciences;Social Sciences (including economics, CLPS)","Public","I have become more conservative","7","No","Yes","Unsure","Yes","Yes","Yes, significantly better","Classes at my high school were more challenging","Yes"
"2023/03/06 2:15:53 PM AST","2026","Male","Asian;Hispanic","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","4 or less","Unsure","No, but I know what ChatGPT is","Unsure","Unsure","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 2:15:55 PM AST","2026","Male","Asian;White","Life Sciences","Public","My political ideology has not changed","6","No","No, but I know what ChatGPT is","Yes","Yes","No","No, slightly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 2:18:10 PM AST","2025","Female","White","Humanities/Arts","Public","My political ideology has not changed","7","Yes","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 2:22:20 PM AST","2023","Male","Asian","Social Sciences (including economics, CLPS)","Public","I have become more liberal","6","Yes","No, but I know what ChatGPT is","Yes","No","No","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/06 2:23:10 PM AST","2026","Female","White","Humanities/Arts;Life Sciences;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at my high school were more challenging","No"
"2023/03/06 2:23:56 PM AST","2025","Female","Asian","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","No","Yes","Unsure","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 2:24:49 PM AST","2023.5","Female","Asian","Humanities/Arts;Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Unsure","Yes","No","No, slightly worse","Classes at my high school were more challenging","No"
"2023/03/06 2:28:50 PM AST","2025","Female","Asian;Black","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Unsure","Yes","No","No, slightly worse","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 2:31:04 PM AST","2024","Female","Hispanic;White","Humanities/Arts;Life Sciences","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Unsure","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 2:31:08 PM AST","2024","Male","White","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","6","No","Yes","No","Yes","No","Yes, slightly better","Classes at my high school were more challenging","No"
"2023/03/06 2:31:46 PM AST","2023.5","Male","White","Physical Sciences (including math, computer science)","Public","I have become more liberal","9","Yes","No, but I know what ChatGPT is","Yes","Yes","No","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/06 2:32:38 PM AST","2025","Male","Middle Eastern or North African","Humanities/Arts","Public","I have become more liberal","8","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 2:33:50 PM AST","2026","Male","White","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","8","Unsure","No, but I know what ChatGPT is","Yes","Yes","No","Prefer not to answer","Classes at my high school were more challenging","No"
"2023/03/06 2:36:14 PM AST","2026","Male","Asian","Life Sciences;Physical Sciences (including math, computer science)","Public","I have become more liberal","9","Unsure","Yes","Yes","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 2:37:12 PM AST","2024","Female","Asian","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","7","No","Yes","No","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 2:39:04 PM AST","2023","Female","Asian","Humanities/Arts","Private","I have become more liberal","7","No","No, but I know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at my high school were more challenging","No"
"2023/03/06 2:39:10 PM AST","2025","Female","Black;White","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Yes","Yes","No","Yes, significantly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 2:42:51 PM AST","2025","Male","Asian;White","Humanities/Arts;Physical Sciences (including math, computer science)","Public","I have become more conservative","8","No","Yes","Yes","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 2:43:00 PM AST","2025","Female","White","Humanities/Arts","Public","My political ideology has not changed","8","No","No, but I know what ChatGPT is","Unsure","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 2:46:21 PM AST","2023","Female","Black","Humanities/Arts","Public","My political ideology has not changed","6","Unsure","No, and I don't know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 2:46:22 PM AST","2025","Female","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","No","Yes","No","Yes","Yes","Yes, significantly better","Classes at Brown are more challenging","No"
"2023/03/06 2:47:54 PM AST","2026","Female","Black","Life Sciences;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","Yes","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 2:48:17 PM AST","2023.5","Male","Asian","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","6","Unsure","No, but I know what ChatGPT is","Unsure","No","Yes","No, significantly worse","Classes at Brown are more challenging","No"
"2023/03/06 2:48:56 PM AST","2023","Male","Black","Humanities/Arts;Life Sciences","Public","I have become more liberal","6","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, significantly better","Classes at Brown are more challenging","Yes"
"2023/03/06 2:49:28 PM AST","2026","Male","Asian","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Public","I have become more liberal","6","No","Yes","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 2:50:05 PM AST","2026","Female","White","Humanities/Arts","Private","My political ideology has not changed","6","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Prefer not to answer","No"
"2023/03/06 2:51:58 PM AST","2026","Male","Asian","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 2:52:07 PM AST","2024","Non-binary","Black","Life Sciences","Charter","My political ideology has not changed","8","Unsure","No, and I don't know what ChatGPT is","No","Unsure","No","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/06 2:52:24 PM AST","2025","Female","Hispanic;White","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","6","Unsure","No, but I know what ChatGPT is","Unsure","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 2:53:03 PM AST","2026","Male","Asian","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Private","I have become more conservative","7","Yes","Yes","Yes","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 2:53:27 PM AST","2023","Male","White","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Public","I have become more liberal","8","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, significantly better","Classes at Brown are more challenging","Yes"
"2023/03/06 2:53:32 PM AST","2025","Male","White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","8","No","Yes","Yes","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 2:54:11 PM AST","2026","Male","Asian","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","5","Yes","Yes","Yes","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 2:54:54 PM AST","2024","Male","White","Humanities/Arts;Physical Sciences (including math, computer science)","Public","I have become more liberal","7","No","Yes","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 2:55:23 PM AST","2026","Male","Asian","Humanities/Arts","Public","My political ideology has not changed","6","Unsure","No, but I know what ChatGPT is","No","Unsure","No","No, significantly worse","Classes at Brown are more challenging","No"
"2023/03/06 2:56:34 PM AST","2024","Female","White","Life Sciences","Private","I have become more liberal","6","Yes","No, but I know what ChatGPT is","No","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/06 2:56:44 PM AST","2026","Female","Asian","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","6","No","No, but I know what ChatGPT is","Unsure","Unsure","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 3:02:19 PM AST","2024","Non-binary","White","Humanities/Arts","Private","I have become more liberal","8","Unsure","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/06 3:03:59 PM AST","2025","Female","Asian;White","Social Sciences (including economics, CLPS)","Public","I have become more liberal","8","No","No, and I don't know what ChatGPT is","No","Unsure","No","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/06 3:04:24 PM AST","2026","Non-binary","Asian","Humanities/Arts;Physical Sciences (including math, computer science)","Public","My political ideology has not changed","6","Yes","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 3:05:25 PM AST","2026","Non-binary","White","Humanities/Arts","Public","I have become more liberal","7","Yes","No, but I know what ChatGPT is","Unsure","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 3:05:50 PM AST","2026","Male","White","Humanities/Arts","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 3:09:42 PM AST","2026","Male","Asian","Life Sciences","Public","I have become more conservative","6","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 3:10:09 PM AST","2026","Female","White","Social Sciences (including economics, CLPS)","Private","I have become more conservative","7","No","No, but I know what ChatGPT is","Yes","Yes","No","No, slightly worse","Classes at my high school were more challenging","Yes"
"2023/03/06 3:12:22 PM AST","2026","Female","Black","Life Sciences","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Unsure","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 3:13:08 PM AST","2026","Female","Black","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","6","No","No, but I know what ChatGPT is","No","Unsure","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 3:16:43 PM AST","2026","Female","Asian","Humanities/Arts","Private","My political ideology has not changed","6","No","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 3:17:30 PM AST","2025","Female","Black;White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","Unsure","Yes","Yes","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 3:17:35 PM AST","2026","Female","Asian","Humanities/Arts","Private","I have become more conservative","7","Yes","Yes","No","Yes","No","No, slightly worse","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 3:19:35 PM AST","2024","Female","Hispanic","Humanities/Arts;Life Sciences","Public","I have become more liberal","7","Unsure","No, but I know what ChatGPT is","No","Yes","No","Yes, significantly better","Classes at Brown are more challenging","No"
"2023/03/06 3:22:01 PM AST","2025","Female","Asian;White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","8","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/06 3:22:14 PM AST","2024","Male","Black","Humanities/Arts","Public","My political ideology has not changed","8","No","No, but I know what ChatGPT is","Unsure","No","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 3:25:22 PM AST","2025","Female","White","Life Sciences","Private","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","No","Yes","Yes, slightly better","Classes at my high school were more challenging","No"
"2023/03/06 3:26:46 PM AST","2026","Female","Asian;Hispanic","Life Sciences;Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","8","Yes","No, but I know what ChatGPT is","No","Yes","Yes","No, slightly worse","Classes at my high school were more challenging","No"
"2023/03/06 3:26:56 PM AST","2023","Female","Latinx","Humanities/Arts","Public","I have become more liberal","5","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/06 3:28:33 PM AST","2024","Male","White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","No","Yes","No","Yes","No","Yes, significantly better","Classes at Brown are more challenging","No"
"2023/03/06 3:28:42 PM AST","2024","Female","White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","Unsure","No, and I don't know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/06 3:31:58 PM AST","2025","Male","Black","Physical Sciences (including math, computer science)","Private","I have become more liberal","7","No","Yes","No","Unsure","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 3:33:22 PM AST","2025","Female","Black;White","Humanities/Arts;Life Sciences","Private","My political ideology has not changed","8","Unsure","Yes","Unsure","No","Yes","No, slightly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 3:35:15 PM AST","2025","Female","Asian;White","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at my high school were more challenging","No"
"2023/03/06 3:37:07 PM AST","2025","Non-binary","Asian","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","Yes","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 3:41:13 PM AST","2025","Male","White","Physical Sciences (including math, computer science)","Public","I have become more conservative","8","No","Yes","Yes","No","No","No, slightly worse","Classes at my high school were more challenging","Yes"
"2023/03/06 3:43:16 PM AST","2024","Female","White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","Prefer not to answer","No, but I know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 3:43:24 PM AST","2025","Male","White","Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","No","Yes","No","Yes, significantly better","Classes at Brown are more challenging","No"
"2023/03/06 3:44:24 PM AST","2025","Female","Hispanic","Humanities/Arts","Private","I have become more liberal","8","Unsure","No, but I know what ChatGPT is","No","Unsure","No","Yes, slightly better","Classes at my high school were more challenging","No"
"2023/03/06 3:44:34 PM AST","2025","Female","White","Humanities/Arts","Private","My political ideology has not changed","6","Unsure","No, but I know what ChatGPT is","Unsure","Yes","No","No, slightly worse","Classes at my high school were more challenging","Yes"
"2023/03/06 3:46:14 PM AST","2023","Female","Asian","Physical Sciences (including math, computer science)","Public","I have become more liberal","7","No","Yes","Unsure","Unsure","No","Yes, slightly better","Classes at Brown are more challenging","No"
